rp,return_value,ci_low,ci_high
30.01835813575589,17.177652608688255,16.298965339824612,18.136977028413884
31.078661877820124,17.199453559401302,16.316080929674197,18.177440985591183
32.176417502507356,17.22099782110996,16.33083631588447,18.2182167973375
33.31294787934674,17.242288989617194,16.34538367607847,18.262547885392532
34.48962260405758,17.26333058427244,16.36432367750004,18.314997600784338
35.707859649004625,17.28412605066529,16.38781084844497,18.36737526938174
36.96912707195026,17.304678763189795,16.41127522236812,18.41968197657605
38.274944785163115,17.324992027486715,16.43455941544009,18.471918767937943
39.626886387014785,17.345069082770618,16.457482882956274,18.529257959801324
41.02658105827192,17.364913104048178,16.480150064695817,18.59249337552551
42.47571552536898,17.384527204233706,16.501690153697805,18.65596963203134
43.97603609302719,17.40391443616755,16.52473509841464,18.719768823077185
45.52935074866948,17.423077794542614,16.538586105707143,18.779863395308528
47.13753134116724,17.442020217743995,16.552296136318333,18.82708735211978
48.80251583654431,17.46074458960636,16.565715935992177,18.873956637179813
50.526310653356795,17.479253741093444,16.578928522771864,18.91886797981686
52.31099308056261,17.497550451903784,16.597080297879934,18.959191672740833
54.158713780794706,17.515637452006544,16.61435502975368,18.999387784186375
56.07169938205458,17.533517423111103,16.62531517330184,19.0493118506339
58.05225516094899,17.551193000073745,16.64038150767924,19.109008013927546
60.10276782070382,17.568666772244786,16.655270148538257,19.15646971000849
62.22570836730228,17.5859412847591,16.66998340035542,19.21803699215208
64.4236350872137,17.603019039772935,16.68447014305841,19.28208347590272
66.69919663030122,17.619902497649694,16.69462249319641,19.34631671652955
69.05513520162327,17.636594078097286,16.70465467301546,19.410478023228695
71.49428986597577,17.653096161259395,16.714703005014663,19.47472801527871
74.0195999691564,17.66941108876296,16.72691655698396,19.539118463063616
76.63410868007455,17.685541164724025,16.74662990939808,19.59381282784741
79.34096665797492,17.701488656713956,16.767383623934112,19.642072155786217
82.14343584919426,17.717255796687965,16.785270869556324,19.690244279843878
85.04489341802677,17.732844781877766,16.796132519171298,19.755491185897828
88.0488358164346,17.74825777565003,16.809209141761198,19.815188296082148
91.15888299750819,17.763496908332286,16.82213353981654,19.86918705916112
94.37878277775381,17.778564278007877,16.834952002254173,19.92321980694346
97.71241535346496,17.79346195128125,16.838080687043362,19.977286919360623
101.1637979766207,17.80819196401518,16.84801475572913,20.031388764752823
104.73708979594497,17.822756322041005,16.851590472056223,20.08552570028542
108.43659686896098,17.837157001843337,16.85508931187703,20.13969807234949
112.26677735108136,17.85139595122024,16.86259908649354,20.193906216947333
116.23224686798518,17.865475089920064,16.870688606373644,20.248150460063393
120.33778407775893,17.879396310256027,16.8799325724651,20.302431118021374
124.58833642950081,17.893161477699465,16.89103960582314,20.35674849782798
128.9890261253308,17.906772431452772,16.90203260586044,20.41258852835927
133.54515629298987,17.92023098500288,16.91291281309542,20.472305780884906
138.2622173764655,17.933538926656205,16.923681451540414,20.53217147561026
143.14589375234786,17.946698020055774,16.934339729047736,20.592186231975884
148.20207057988586,17.959710004681426,16.944888837643965,20.652350663500805
153.43684089300118,17.972576596333724,16.955329953852964,20.712665378018077
158.85651294280527,17.98529948760233,16.965664239008127,20.77313097790216
164.46761779946627,17.997880348319505,16.975903122556698,20.833748060288446
170.27691722258996,18.010320825999354,16.986261450704337,20.894517217285227
176.2914118095948,18.022622546263428,16.996515587500756,20.95543903617842
182.51834943190426,18.034787113253238,17.006666629783503,21.01651409962926
188.96523396912096,18.046816110030278,17.01671566080964,21.077742985865324
195.63983435170627,18.05871109896401,17.026663750509453,21.139126268865013
202.55019392306664,18.070473622108338,17.04174141466218,21.20066451853583
209.70464013232328,18.082105201567074,17.052192769497637,21.262358300886657
217.1117945694503,18.093607339848777,17.056423180193047,21.32420817819423
224.78058335487253,18.10498152021146,17.063816471266655,21.386214709164047
232.72024789604072,18.116229206997513,17.06757076147925,21.448378449085915
240.94035602395243,18.127351845959303,17.07125572253572,21.510699949984286
249.45081352303166,18.13835086457574,17.074872648952105,21.573179760763658
258.2618760682675,18.149227672360215,17.080438180118303,21.635818427349147
267.3841615839947,18.15998366116026,17.092373895723682,21.69957724626693
276.8286630392064,18.170620205449193,17.097525367777706,21.765079907623228
286.606761694825,18.181138662610117,17.10017960811727,21.830728737210293
296.73024081888695,18.191540373212526,17.1027824216802,21.896518913335758
307.2112998861756,18.201826661281807,17.10541219199632,21.96243988039137
318.0625692794119,18.211998834561932,17.116223198935284,22.02850893140144
329.2971255097148,18.222058184771548,17.13382837017321,22.094726520384857
340.9285069746811,18.232005987853753,17.151350660660686,22.161093098792684
352.970730273065,18.241843504219766,17.16879050955703,22.22760911562036
365.43830709572546,18.251571978986703,17.18526121068176,22.29427501751624
378.3462617131929,18.261192642209735,17.19319168748025,22.361091248886623
391.71014908092565,18.270706709108723,17.195695907273453,22.428058251997246
405.54607358408276,18.280115380289644,17.19801773988571,22.495176467071566
419.870708444391,18.289419841960893,17.20029388460336,22.56244633238584
434.7013158125022,18.29862126614472,17.202525245596004,22.62986828436101
450.05576757004974,18.307720810883907,17.204712708866197,22.697442757651757
465.95256686646775,18.316719620443873,17.206857142628984,22.765170185232563
482.41087041653685,18.325618825510404,17.208959397682708,22.83305099848107
499.450511585514,18.334419543383067,17.210733312051186,22.90108562725868
517.0920242896756,18.343122878164557,17.210961727099622,22.969274499988675
535.3566677410724,18.351729920945996,17.21123867702747,23.0376180437317
554.2664520663102,18.360241749988443,17.21152814598097,23.10585453643128
573.8441648302393,18.36865943090063,17.211810030974743,23.174131337583226
594.1133984965034,18.376984016813115,17.21208456046549,23.242560330381295
615.0985788580498,18.38521654854892,17.212351955444674,23.311141921419384
636.8249944718586,18.393358054790816,17.212612429693333,23.379876516217898
659.3188271333541,18.401409552245312,17.21286619002805,23.448764519285795
682.6071834272386,18.40937204580346,17.21311343653823,23.51780633418076
706.7181273927491,18.417246528698627,17.21335436281505,23.587002363567386
731.6807143427192,18.425033982661205,17.21358915617244,23.65635300927351
757.5250258771913,18.432735378070518,17.21381799786029,23.72585867234487
784.2822061337682,18.440351674103866,17.21404106327021,23.79551975309793
811.9844993184009,18.447883818882826,17.21425852213413,23.865336651171106
840.6652885618325,18.45533274961697,17.21447053871595,23.935309765574374
870.3591361485156,18.462699392744966,17.214679822641138,24.00543949473729
901.1018251665018,18.46998466407318,17.214988781379642,24.07572623655558
932.9304026284686,18.47718946891189,17.21530356180547,24.146170388436218
965.8832241158699,18.48431470220909,17.215599222141176,24.216772347341113
1000.0,18.491361248682047,17.21581119202043,24.28753250982948
